Id,WnvPresent
90,0.0029001408158738544
91,0.004634522671316965
92,0.0020673711573100505
93,0.0020673711573100505
94,0.0020673711573100505
95,0.0020673711573100505
96,0.0013829998442392913
97,0.006302306702693244
98,0.0041719381488247
99,0.006661816065198814
100,0.0029750640552146973
101,0.0029750640552146973
102,0.0029750640552146973
103,0.0029750640552146973
104,0.001984161006980196
105,0.0033374684562722176
106,0.0022070781180781405
107,0.0035284518530012896
108,0.0015730060757599058
109,0.0015730060757599058
110,0.0015730060757599058
111,0.0015730060757599058
112,0.0010701047288319933
113,0.00435134223700675
114,0.002655569606459176
115,0.004643209607439721
116,0.0020088706656939794
117,0.0020088706656939794
118,0.0020088706656939794
119,0.0020088706656939794
120,0.0013720620844829732
121,0.002758692521852492
122,0.0018239730688475694
123,0.002944048393200544
124,0.0012998199973372562
125,0.0012998199973372562
126,0.0012998199973372562
127,0.0012998199973372562
128,0.0009741338780746423
129,0.00346902276229504
130,0.002161766394385748
131,0.003667506524953513
132,0.0016351239790829328
133,0.0016351239790829328
134,0.0016351239790829328
135,0.0016351239790829328
136,0.0011011373473960044
137,0.0037930446760053352
138,0.0025087404689609805
139,0.004009993090010057
140,0.001788159084958423
141,0.001788159084958423
142,0.001788159084958423
143,0.001788159084958423
144,0.0011921051906968374
145,0.0046512138525925196
146,0.0021879097787509023
147,0.005273394159310387
148,0.0016549089610709549
149,0.0016549089610709549
150,0.0016549089610709549
151,0.0016549089610709549
152,0.0015264223624692548
153,0.006431236460100128
154,0.0030280922398609384
155,0.006798050188943242
156,0.0022908829145215264
157,0.0022908829145215264
158,0.0022908829145215264
159,0.0022908829145215264
160,0.0019633068665130295
161,0.005045127116821118
162,0.0023737022930035386
163,0.005383278671849081
164,0.0017955216571398393
165,0.0017955216571398393
166,0.0017955216571398393
167,0.0017955216571398393
168,0.0015531411800454816
169,0.0028866120880263997
170,0.002162453132513039
171,0.0030518746676662374
172,0.0015411816116661936
173,0.0015411816116661936
174,0.0015411816116661936
175,0.0015411816116661936
176,0.0008937653299179996
177,0.0028045373534382667
178,0.0021009249493753298
179,0.002965115012816414
180,0.0014973039143585064
181,0.0014973039143585064
182,0.0014973039143585064
183,0.0014973039143585064
184,0.0008712185835938799
185,0.004267325805208952
186,0.0025492491568431964
187,0.004553583525955071
188,0.0018170537243188698
189,0.0018170537243188698
190,0.0018170537243188698
191,0.0018170537243188698
192,0.0013349744746537172
193,0.004241273109704101
194,0.0026437762351592072
195,0.004483743178687011
196,0.0019999435220406214
197,0.0019999435220406214
198,0.0019999435220406214
199,0.0019999435220406214
200,0.0013333890119642579
201,0.0038538450871818193
202,0.0025490068684542507
203,0.004074256842005587
204,0.0018168808992494927
205,0.0018168808992494927
206,0.0018168808992494927
207,0.0018168808992494927
208,0.0012236101925329145
209,0.004201766076734283
210,0.002779457152071152
211,0.004441987636717322
212,0.001981272708310849
213,0.001981272708310849
214,0.001981272708310849
215,0.001981272708310849
216,0.0013209326952233753
217,0.003198595025595952
218,0.0021151408718563
219,0.00338165848857619
220,0.001507441601103667
221,0.001507441601103667
222,0.001507441601103667
223,0.001507441601103667
224,0.001015110134137132
225,0.0030340522816225623
226,0.0020062212099565897
227,0.0032077288632444247
228,0.001429770714307899
229,0.001429770714307899
230,0.001429770714307899
231,0.001429770714307899
232,0.0009627821524385223
233,0.004705090959074008
234,0.0031129378414632754
235,0.004728574920640398
236,0.0022191999378066746
237,0.0022191999378066746
238,0.0022191999378066746
239,0.0022191999378066746
240,0.0014064408404360536
241,0.003438609794574181
242,0.0021427895168333296
243,0.003635359795447465
244,0.0016207626768370755
245,0.0016207626768370755
246,0.0016207626768370755
247,0.0016207626768370755
248,0.0010951241829592795
249,0.003448236949633623
250,0.0021487965566077947
251,0.0036455357809609995
252,0.0016253086639413693
253,0.0016253086639413693
254,0.0016253086639413693
255,0.0016253086639413693
256,0.001094523930748064
257,0.0026660286312912103
258,0.0017626507092978485
259,0.0028186981990725576
260,0.0012560975991100698
261,0.0012560975991100698
262,0.0012560975991100698
263,0.0012560975991100698
264,0.0008457857219784349
265,0.0038157202045581077
266,0.0025237576381245993
267,0.004033960324849263
268,0.001798870676095944
269,0.001798870676095944
270,0.001798870676095944
271,0.001798870676095944
272,0.0012114737554594708
273,0.0037735179934625484
274,0.0024958088502703554
275,0.00398935402446355
276,0.0017789351695934124
277,0.0017789351695934124
278,0.0017789351695934124
279,0.0017789351695934124
280,0.0011980401064215114
281,0.002498700858307309
282,0.0016519276707242304
283,0.0026666346654987067
284,0.001177156784531317
285,0.001177156784531317
286,0.001177156784531317
287,0.001177156784531317
288,0.0008851397823673575
289,0.0024629437469121888
290,0.0016282683415117074
291,0.002628480706670063
292,0.0011602893422020162
293,0.0011602893422020162
294,0.0011602893422020162
295,0.0011602893422020162
296,0.0008724529875153573
297,0.003332538240899173
298,0.0020329955926036013
299,0.00419850694864057
300,0.001537675553793632
301,0.001537675553793632
302,0.001537675553793632
303,0.001537675553793632
304,0.001240262678400148
305,0.0030469322836791726
306,0.002014746734317099
307,0.003221343765886596
308,0.0014358501115979104
309,0.0014358501115979104
310,0.0014358501115979104
311,0.0014358501115979104
312,0.0009668778329941366
313,0.0036711661889141907
314,0.0024280287918986734
315,0.003881170753685506
316,0.0017305898690596745
317,0.0017305898690596745
318,0.0017305898690596745
319,0.0017305898690596745
320,0.0011654630914449677
321,0.004592309611762601
322,0.003038204013452215
323,0.004615233271440245
324,0.0021658758976771395
325,0.0021658758976771395
326,0.0021658758976771395
327,0.0021658758976771395
328,0.0013726193142103514
329,0.00353681796647853
330,0.002339067020582981
331,0.004010529189473175
332,0.0016671392086838926
333,0.0016671392086838926
334,0.0016671392086838926
335,0.0016671392086838926
336,0.0012044426124467624
337,0.0037735179934625484
338,0.0024958088502703554
339,0.00398935402446355
340,0.0017789351695934124
341,0.0017789351695934124
342,0.0017789351695934124
343,0.0017789351695934124
344,0.0011980401064215114
345,0.003946401586515458
346,0.0026103076257337075
347,0.004172084725610069
348,0.0018606076908987675
349,0.0018606076908987675
350,0.0018606076908987675
351,0.0018606076908987675
352,0.0012530766887879005
353,0.0029108468551835853
354,0.0015827572389728096
355,0.002702284884545433
356,0.0011278437641944695
357,0.0011278437641944695
358,0.0011278437641944695
359,0.0011278437641944695
360,0.0010085865250358736
361,0.005854687612681506
362,0.002711797498072585
363,0.0061888219784699845
364,0.002051433796293069
365,0.002051433796293069
366,0.002051433796293069
367,0.002051433796293069
368,0.0018164866365854454
369,0.005430257701269703
370,0.0025554277098221853
371,0.005794072455699295
372,0.0019330686079610645
373,0.0019330686079610645
374,0.0019330686079610645
375,0.0019330686079610645
376,0.0016721515413447839
377,0.0049946579897417005
378,0.0024002869867138744
379,0.0053294449518140755
380,0.0018156427008140458
381,0.0018156427008140458
382,0.0018156427008140458
383,0.0018156427008140458
384,0.0015375502889165978
385,0.004878081560291712
386,0.002487674313880842
387,0.005205095396927744
388,0.0017731329709791928
389,0.0017731329709791928
390,0.0017731329709791928
391,0.0017731329709791928
392,0.0015266845326091436
393,0.0030773995279632293
394,0.002034913894086225
395,0.0032535493144947567
396,0.0014502310674301244
397,0.0014502310674301244
398,0.0014502310674301244
399,0.0014502310674301244
400,0.0009765663255436776
401,0.003685650949848508
402,0.0022487206296772336
403,0.003896480857171626
404,0.0017009308194486747
405,0.0017009308194486747
406,0.0017009308194486747
407,0.0017009308194486747
408,0.0011546587105068073
409,0.0030774578990717377
410,0.0020349525320303287
411,0.003253611015850483
412,0.0014502586198374265
413,0.0014502586198374265
414,0.0014502586198374265
415,0.0014502586198374265
416,0.000976584887769585
417,0.0030433382636626876
418,0.002012367774923244
419,0.003217544682135356
420,0.0014341537156609126
421,0.0014341537156609126
422,0.0014341537156609126
423,0.0014341537156609126
424,0.0009657349720355635
425,0.003106786739195485
426,0.0020543665440369424
427,0.0032846131021626755
428,0.0014641026732517906
429,0.0014641026732517906
430,0.0014641026732517906
431,0.0014641026732517906
432,0.0009859117538433936
433,0.0029908192906332076
434,0.001977604996344173
435,0.0031620289590772763
436,0.0014093652279338715
437,0.0014093652279338715
438,0.0014093652279338715
439,0.0014093652279338715
440,0.0009490351269031958
441,0.004335475351587544
442,0.0028680358416554373
443,0.004583306096309827
444,0.002044466159982505
445,0.002044466159982505
446,0.002044466159982505
447,0.002044466159982505
448,0.0013676668011469986
449,0.003192205472880806
450,0.002110911057117879
451,0.003374904484167116
452,0.001504425218582254
453,0.001504425218582254
454,0.001504425218582254
455,0.001504425218582254
456,0.0010130779046852423
457,0.002126578604675016
458,0.0014057344913528053
459,0.0024118636027721505
460,0.0010016495583807087
461,0.0010016495583807087
462,0.0010016495583807087
463,0.0010016495583807087
464,0.0007898287229904563
465,0.0030807487937741422
466,0.0020371308965247514
467,0.003257089665319931
468,0.0014518119950364884
469,0.0014518119950364884
470,0.0014518119950364884
471,0.0014518119950364884
472,0.0009809129950091148
473,0.006372353520090594
474,0.0030002736263413277
475,0.006735831554235109
476,0.002269821509329258
477,0.002269821509329258
478,0.002269821509329258
479,0.002269821509329258
480,0.0019517744100072453
481,0.0040677585238106774
482,0.0019128612163133898
483,0.0043003517475383125
484,0.0014467683430062234
485,0.0014467683430062234
486,0.0014467683430062234
487,0.0014467683430062234
488,0.0012439035670788947
489,0.0019222221586591803
490,0.0014396485850299064
491,0.002051491409605548
492,0.0010258249023283618
493,0.0010258249023283618
494,0.0010258249023283618
495,0.0010258249023283618
496,0.0006642179461175151
497,0.004850194815389548
498,0.0028981311186526103
499,0.0051272971842750035
500,0.0020659373449629158
501,0.0020659373449629158
502,0.0020659373449629158
503,0.0020659373449629158
504,0.0015037827577633245
505,0.004152558558968927
506,0.002746860561981322
507,0.00417329629468355
508,0.0019580185918809407
509,0.0019580185918809407
510,0.0019580185918809407
511,0.0019580185918809407
512,0.0012534681750893473
513,0.003996180539335791
514,0.002438479888277119
515,0.00422469831668028
516,0.0018445500564222242
517,0.0018445500564222242
518,0.0018445500564222242
519,0.0018445500564222242
520,0.00124802288500778
521,0.0037735179934625484
522,0.0024958088502703554
523,0.00398935402446355
524,0.0017789351695934124
525,0.0017789351695934124
526,0.0017789351695934124
527,0.0017789351695934124
528,0.0011980401064215114
529,0.003759650367875129
530,0.0018056142221846597
531,0.003974696369144567
532,0.001365617683091606
533,0.001365617683091606
534,0.001365617683091606
535,0.001365617683091606
536,0.0011686923578872162
537,0.0024514570423552454
538,0.0017302353314095336
539,0.0025918711457932173
540,0.001308583226629131
541,0.001308583226629131
542,0.001308583226629131
543,0.001308583226629131
544,0.0007613497312870216
545,0.003084962840412858
546,0.002039920336423565
547,0.003261544133211745
548,0.001453801126316724
549,0.001453801126316724
550,0.001453801126316724
551,0.001453801126316724
552,0.0009789714989143668
553,0.004705090959074008
554,0.0031129378414632754
555,0.004728574920640398
556,0.0022191999378066746
557,0.0022191999378066746
558,0.0022191999378066746
559,0.0022191999378066746
560,0.0014064408404360536
561,0.00356526577657257
562,0.001817003258079722
563,0.003769235355779212
564,0.0012948504949788903
565,0.0012948504949788903
566,0.0012948504949788903
567,0.0012948504949788903
568,0.0011081186434024868
569,0.0030774578990717377
570,0.0020349525320303287
571,0.003253611015850483
572,0.0014502586198374265
573,0.0014502586198374265
574,0.0014502586198374265
575,0.0014502586198374265
576,0.000976584887769585
577,0.0030773995279632293
578,0.002034913894086225
579,0.0032535493144947567
580,0.0014502310674301244
581,0.0014502310674301244
582,0.0014502310674301244
583,0.0014502310674301244
584,0.0009765663255436776
585,0.0038538450871818193
586,0.0025490068684542507
587,0.004074256842005587
588,0.0018168808992494927
589,0.0018168808992494927
590,0.0018168808992494927
591,0.0018168808992494927
592,0.0012236101925329145
593,0.002942000893885928
594,0.0019452927749904476
595,0.003110424668155064
596,0.0013863246176168654
597,0.0013863246176168654
598,0.0013863246176168654
599,0.0013863246176168654
600,0.0009366466946959552
601,0.003930691630995916
602,0.0025999025506539815
603,0.0041554801118842185
604,0.001853185478867169
605,0.001853185478867169
606,0.001853185478867169
607,0.001853185478867169
608,0.0012354829161566724
609,0.003930691630995916
610,0.0025999025506539815
611,0.0041554801118842185
612,0.001853185478867169
613,0.001853185478867169
614,0.001853185478867169
615,0.001853185478867169
616,0.0012354829161566724
617,0.0038885772077961477
618,0.0025720097203883515
619,0.004110967188200396
620,0.001833289013373609
621,0.001833289013373609
622,0.001833289013373609
623,0.001833289013373609
624,0.0012222102068347512
625,0.003919277506725088
626,0.0025923427759037853
627,0.004143415951712051
628,0.0018477929218301157
629,0.0018477929218301157
630,0.0018477929218301157
631,0.0018477929218301157
632,0.0012318855843221007
633,0.0036494243841643844
634,0.002413631403895558
635,0.003858190051791282
636,0.0017203209257080966
637,0.0017203209257080966
638,0.0017203209257080966
639,0.0017203209257080966
640,0.0011468538040705627
641,0.0036828887168351724
642,0.0024357915192507085
643,0.003893561233919593
644,0.001736126673101285
645,0.001736126673101285
646,0.001736126673101285
647,0.001736126673101285
648,0.0011573968312842174
649,0.004139682135027338
650,0.002526186812962684
651,0.0043763698578318765
652,0.0019109355127785535
653,0.0019109355127785535
654,0.0019109355127785535
655,0.0019109355127785535
656,0.0012799227094925994
657,0.003633860672118853
658,0.00226462843120857
659,0.0038417394490433006
660,0.001712970123142734
661,0.001712970123142734
662,0.001712970123142734
663,0.001712970123142734
664,0.0011419505805598436
665,0.003111951129696503
666,0.002057785114765733
667,0.003290072116644621
668,0.0014665404582326457
669,0.0014665404582326457
670,0.0014665404582326457
671,0.0014665404582326457
672,0.0009875750263755873
673,0.003118129155774497
674,0.0020618746778049667
675,0.0032966025894776317
676,0.0014694567345648274
677,0.0014694567345648274
678,0.0014694567345648274
679,0.0014694567345648274
680,0.000989518856828352
681,0.0033318323685259084
682,0.002203346735869673
683,0.003522494385475876
684,0.0015703449961920457
685,0.0015703449961920457
686,0.0015703449961920457
687,0.0015703449961920457
688,0.0010575133797565267
689,0.0035140031706143004
690,0.0023239604846874116
691,0.0037150509399996303
692,0.001656365019474386
693,0.001656365019474386
694,0.001656365019474386
695,0.001656365019474386
696,0.0011154730070376054
697,0.0034676154561691127
698,0.002293246153645996
699,0.0036660189945541197
700,0.0016344594250742815
701,0.0016344594250742815
702,0.0016344594250742815
703,0.0016344594250742815
704,0.001100712877192659
705,0.0029116542793738444
706,0.0019252073110121214
707,0.003078346133292603
708,0.0013720026568254688
709,0.0013720026568254688
710,0.0013720026568254688
711,0.0013720026568254688
712,0.0009238842727875422
713,0.0032082596332189423
714,0.002121538772398628
715,0.0033918743433065017
716,0.0015120041116661678
717,0.0015120041116661678
718,0.0015120041116661678
719,0.0015120041116661678
720,0.0010182055984850316
721,0.004247219023939003
722,0.002809567566734287
723,0.0044900274831469736
724,0.002002753597278538
725,0.002002753597278538
726,0.002002753597278538
727,0.002002753597278538
728,0.0013352637796544273
729,0.004153748245375688
730,0.002747648634392134
731,0.004391236656520438
732,0.0019585807905551514
733,0.0019585807905551514
734,0.0019585807905551514
735,0.0019585807905551514
736,0.0013057938900946984
737,0.003349193355774174
738,0.002214840655051445
739,0.0035408453148384773
740,0.0015785420395775472
741,0.0015785420395775472
742,0.0015785420395775472
743,0.0015785420395775472
744,0.0010630363436868358
745,0.004100095484161129
746,0.002712108590723086
747,0.004334529678316068
748,0.0019332273265794874
749,0.0019332273265794874
750,0.0019332273265794874
751,0.0019332273265794874
752,0.0012888797184352789
753,0.004337273223630542
754,0.002646968887589072
755,0.004585206267642829
756,0.002002360236167325
757,0.002002360236167325
758,0.002002360236167325
759,0.002002360236167325
760,0.0013411985092265206
761,0.0030773995279632293
762,0.002034913894086225
763,0.0032535493144947567
764,0.0014502310674301244
765,0.0014502310674301244
766,0.0014502310674301244
767,0.0014502310674301244
768,0.0009765663255436776
769,0.004413858954910704
770,0.002919966550938053
771,0.004435895803234499
772,0.002081515856411216
773,0.002081515856411216
774,0.002081515856411216
775,0.002081515856411216
776,0.0013325869676145616
777,0.0036496722612794313
778,0.00241379554652186
779,0.0038584520538275696
780,0.0017204380000289822
781,0.0017204380000289822
782,0.0017204380000289822
783,0.0017204380000289822
784,0.0011586470060009708
785,0.003731436964337502
786,0.002467941114568049
787,0.003750079552736105
788,0.0017590577960142782
789,0.0017590577960142782
790,0.0017590577960142782
791,0.0017590577960142782
792,0.001126018323843368
793,0.003100649786627767
794,0.0020503042009896487
795,0.0032781260375856765
796,0.0014612058200568203
797,0.0014612058200568203
798,0.0014612058200568203
799,0.0014612058200568203
800,0.0009839809398456017
801,0.003130258325923884
802,0.0020699036686006506
803,0.0033094236963956422
804,0.001475182245408082
805,0.001475182245408082
806,0.001475182245408082
807,0.001475182245408082
808,0.0009933972530837046
809,0.003722857833373481
810,0.0024622597697269324
811,0.003741457720643979
812,0.0017550054709851019
813,0.0017550054709851019
814,0.0017550054709851019
815,0.0017550054709851019
816,0.0011234226847339703
817,0.056896303224111475
818,0.016174412088429364
819,0.018340791663766752
820,0.009429756406626402
821,0.009429756406626402
822,0.009429756406626402
823,0.009429756406626402
824,0.005564122632895761
825,0.0035287355709589935
826,0.0023337153352079973
827,0.003730623074210449
828,0.0016633223023347081
829,0.0016633223023347081
830,0.0016633223023347081
831,0.0016633223023347081
832,0.0011201609130585173
833,0.004152558558968927
834,0.002746860561981322
835,0.00417329629468355
836,0.0019580185918809407
837,0.0019580185918809407
838,0.0019580185918809407
839,0.0019580185918809407
840,0.0012534681750893473
841,0.0036494243841643844
842,0.002413631403895558
843,0.003858190051791282
844,0.0017203209257080966
845,0.0017203209257080966
846,0.0017203209257080966
847,0.0017203209257080966
848,0.0011468538040705627
849,0.0038090299924725774
850,0.0025193269324739675
851,0.004026889012855704
852,0.0017957102900378647
853,0.0017957102900378647
854,0.0017957102900378647
855,0.0017957102900378647
856,0.0011971423424510734
857,0.00413352901298401
858,0.002734255091309415
859,0.004154172112224702
860,0.001916585641309376
861,0.001916585641309376
862,0.001916585641309376
863,0.001916585641309376
864,0.0012477073770283953
865,0.0031131337441207886
866,0.0020585679486302393
867,0.0032913221977364407
868,0.0014670986982391423
869,0.0014670986982391423
870,0.0014670986982391423
871,0.0014670986982391423
872,0.0009879511281258497
873,0.028315068688229993
874,0.007878486704261318
875,0.010084307405911179
876,0.004577099708849228
877,0.004577099708849228
878,0.004577099708849228
879,0.004577099708849228
880,0.0033533762392105497
881,0.0035845095376954247
882,0.002370646163368846
883,0.003789575869362906
884,0.0016896621904926097
885,0.0016896621904926097
886,0.0016896621904926097
887,0.0016896621904926097
888,0.0011379092593068556
889,0.0039028003132897406
890,0.00258142974507935
891,0.0039222956774669915
892,0.001840008453367477
893,0.001840008453367477
894,0.001840008453367477
895,0.001840008453367477
896,0.0011778713044826921
897,0.004377837494405713
898,0.0026153843778587206
899,0.004671473702551087
900,0.0018642290870348845
901,0.0018642290870348845
902,0.0018642290870348845
903,0.0018642290870348845
904,0.0013696510006591938
905,0.004187853198351047
906,0.00277024071817402
907,0.00442728287365829
908,0.0019746977423618244
909,0.0019746977423618244
910,0.0019746977423618244
911,0.0019746977423618244
912,0.0013165462143168822
913,0.002655541094223508
914,0.0017557105951261167
915,0.002807611786069845
916,0.0012511494452127978
917,0.0012511494452127978
918,0.0012511494452127978
919,0.0012511494452127978
920,0.0008424525490701606
921,0.004912074888078206
922,0.0032501093112570095
923,0.0049365868198720415
924,0.0022785279151674577
925,0.0022785279151674577
926,0.0022785279151674577
927,0.0022785279151674577
928,0.0014835214615561622
929,0.004483723776712494
930,0.002108935266973683
931,0.005131258275479193
932,0.0015951428222441512
933,0.0015951428222441512
934,0.0015951428222441512
935,0.0015951428222441512
936,0.0014851293115401031
937,0.004317399702781899
938,0.003621207333573723
939,0.0045642019175620805
940,0.0027399970198094133
941,0.0027399970198094133
942,0.0027399970198094133
943,0.0027399970198094133
944,0.0013531652591531852
945,0.004269672652530898
946,0.0035811487187081214
947,0.004513758940187302
948,0.002709660042653483
949,0.002709660042653483
950,0.002709660042653483
951,0.002709660042653483
952,0.0013381625429107328
953,0.004572926950152439
954,0.003025360795602504
955,0.004595754303142938
956,0.0021567122430223773
957,0.0021567122430223773
958,0.0021567122430223773
959,0.0021567122430223773
960,0.0013668072700179603
961,0.0030340522816225623
962,0.0020062212099565897
963,0.0032077288632444247
964,0.001429770714307899
965,0.001429770714307899
966,0.001429770714307899
967,0.001429770714307899
968,0.0009627821524385223
969,0.004572926950152439
970,0.003025360795602504
971,0.004595754303142938
972,0.0021567122430223773
973,0.0021567122430223773
974,0.0021567122430223773
975,0.0021567122430223773
976,0.0013668072700179603
977,0.003130258325923884
978,0.0020699036686006506
979,0.0033094236963956422
980,0.001475182245408082
981,0.001475182245408082
982,0.001475182245408082
983,0.001475182245408082
984,0.0009933972530837046
985,0.003458783169608055
986,0.0022873982112399625
987,0.0036566832130650404
988,0.0016302886910396356
989,0.0016302886910396356
990,0.0016302886910396356
991,0.0016302886910396356
992,0.0010979026338501369
993,0.003919007251410168
994,0.0025921637817783176
995,0.003938583252777227
996,0.001816908826782887
997,0.001816908826782887
998,0.001816908826782887
999,0.001816908826782887
1000,0.001182776020357889
1001,0.0037735179934625484
1002,0.0024958088502703554
1003,0.00398935402446355
1004,0.0017789351695934124
1005,0.0017789351695934124
1006,0.0017789351695934124
1007,0.0017789351695934124
1008,0.0011980401064215114
1009,0.0038157202045581077
1010,0.0025237576381245993
1011,0.004033960324849263
1012,0.001798870676095944
1013,0.001798870676095944
1014,0.001798870676095944
1015,0.001798870676095944
1016,0.0012114737554594708
1017,0.0038157202045581077
1018,0.0025237576381245993
1019,0.004033960324849263
1020,0.001798870676095944
1021,0.001798870676095944
1022,0.001798870676095944
1023,0.001798870676095944
1024,0.0012114737554594708
1025,0.003483208242329504
1026,0.002303570373959792
1027,0.0036825006427942293
1028,0.0016418226606470028
1029,0.0016418226606470028
1030,0.0016418226606470028
1031,0.0016418226606470028
1032,0.0011093616764517727
1033,0.004303934965174459
1034,0.0026265888040375275
1035,0.004549970991601413
1036,0.001986933367691872
1037,0.001986933367691872
1038,0.001986933367691872
1039,0.001986933367691872
1040,0.0013444214784938291
1041,0.0058505461492304005
1042,0.005319475068120206
1043,0.006184445626859805
1044,0.0037946422300809556
1045,0.0037946422300809556
1046,0.0037946422300809556
1047,0.0037946422300809556
1048,0.001841359241931119
1049,0.005049854897462171
1050,0.004591129236886635
1051,0.00533830309798292
1052,0.003274390171732863
1053,0.003274390171732863
1054,0.003274390171732863
1055,0.003274390171732863
1056,0.001604696626514494
1057,0.003347415440371159
1058,0.0022136635719812643
1059,0.003538966022473619
1060,0.001577702584427124
1061,0.001577702584427124
1062,0.001577702584427124
1063,0.001577702584427124
1064,0.0010660142357883746
1065,0.005620793324598932
1066,0.005110470367477497
1067,0.005941658830140034
1068,0.0036453293707230518
1069,0.0036453293707230518
1070,0.0036453293707230518
1071,0.0036453293707230518
1072,0.0017747008145853572
1073,0.0055351525373338395
1074,0.005032565725000698
1075,0.005851157967244194
1076,0.0035896789322847436
1077,0.0035896789322847436
1078,0.0035896789322847436
1079,0.0035896789322847436
1080,0.001741715851579932
1081,0.005330541899425753
1082,0.004846443006177448
1083,0.0056349321659985106
1084,0.0034567340579597463
1085,0.0034567340579597463
1086,0.0034567340579597463
1087,0.0034567340579597463
1088,0.001694181008717298
1089,0.005047794059787121
1090,0.004589254740924186
1091,0.005336125176391819
1092,0.0032730515147885086
1093,0.0032730515147885086
1094,0.0032730515147885086
1095,0.0032730515147885086
1096,0.0016040055513328135
1097,0.0037035777895917618
1098,0.002449492096570075
1099,0.003915429134064033
1100,0.001745898738672234
1101,0.001745898738672234
1102,0.001745898738672234
1103,0.001745898738672234
1104,0.0011639152217564092
1105,0.0037797703645130543
1106,0.003436019950228967
1107,0.004033454720154703
1108,0.002449751721583672
1109,0.002449751721583672
1110,0.002449751721583672
1111,0.002449751721583672
1112,0.0012113214826551992
1113,0.003907787771996035
1114,0.003552436357953878
1115,0.00413127185908653
1116,0.00253283712762558
1117,0.00253283712762558
1118,0.00253283712762558
1119,0.00253283712762558
1120,0.0012407830532018065
1121,0.007022952888182874
1122,0.0032549726124124715
1123,0.006521685919618889
1124,0.0024626641814272966
1125,0.0024626641814272966
1126,0.0024626641814272966
1127,0.0024626641814272966
1128,0.0018831189884689487
1129,0.006066323199475401
1130,0.002810144850003802
1131,0.006412457965893321
1132,0.0021258831320640492
1133,0.0021258831320640492
1134,0.0021258831320640492
1135,0.0021258831320640492
1136,0.001857644142040275
1137,0.003420541893589124
1138,0.0028685536185267283
1139,0.0036502044894831122
1140,0.0021701004941475275
1141,0.0021701004941475275
1142,0.0021701004941475275
1143,0.0021701004941475275
1144,0.0010778728623114296
1145,0.003936603829739658
1146,0.003372345961795255
1147,0.004161729004919672
1148,0.002551540259805138
1149,0.002551540259805138
1150,0.002551540259805138
1151,0.002551540259805138
1152,0.001249957275929194
1153,0.005090726706736466
1154,0.00462830554761712
1155,0.005381496881540546
1156,0.003300939648216959
1157,0.003300939648216959
1158,0.003300939648216959
1159,0.003300939648216959
1160,0.0016013803676457614
1161,0.002020291120723987
1162,0.0017302331175687196
1163,0.0021561412523009712
1164,0.001308581551586121
1165,0.001308581551586121
1166,0.001308581551586121
1167,0.001308581551586121
1168,0.0007817126145886174
1169,0.0039491795926751
1170,0.003590077813840148
1171,0.004175020931902224
1172,0.0025597027085857886
1173,0.0025597027085857886
1174,0.0025597027085857886
1175,0.0025597027085857886
1176,0.001360767288807608
1177,0.0038591714047305184
1178,0.0035082253090820276
1179,0.00407988653831589
1180,0.002501283419566557
1181,0.002501283419566557
1182,0.002501283419566557
1183,0.002501283419566557
1184,0.001329674448246515
1185,0.0038885772077961477
1186,0.0025720097203883515
1187,0.004110967188200396
1188,0.001833289013373609
